_unit_id,product_link,product_price,product_title,query,source,,,,,,
711162647,http://www.overstock.com/Electronics/Insten-Black-Premium-Horizontal-Pouch-Phone-Case-Cover-With-Magnetic-Flip-Belt-Clip-For-Samsung-Galaxy-Note-LTE/9914662/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=15,4.49,Insten Black Premium Horizontal Pouch Phone Case Cover With Magnetic Flip/ Belt Clip For Samsung Galaxy Note LTE,samsung galaxy phone case,Overstock,,,,,,
711162648,http://www.overstock.com/Electronics/Insten-Black-Premium-Horizontal-Pouch-Phone-Case-Cover-With-Magnetic-Flip-Belt-Clip-For-Samsung-Galaxy-Note-LTE/9914663/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=16,3.99,Insten Black Premium Horizontal Pouch Phone Case Cover With Magnetic Flip/ Belt Clip For Samsung Galaxy Note LTE,samsung galaxy phone case,Overstock,,,,,,
711162649,http://www.overstock.com/Electronics/Insten-Black-Premium-Horizontal-Pouch-Phone-Case-Cover-With-Magnetic-Flip-Belt-Clip-For-Samsung-Galaxy-Note-LTE/9914664/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=17,4.49,Insten Black Premium Horizontal Pouch Phone Case Cover With Magnetic Flip/ Belt Clip For Samsung Galaxy Note LTE,samsung galaxy phone case,Overstock,,,,,,
711162650,http://www.overstock.com/Electronics/Insten-Black-Premium-Horizontal-Pouch-Phone-Case-Cover-With-Magnetic-Flip-Belt-Clip-For-Samsung-Galaxy-Note-LTE/9914665/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=18,3.99,Insten Black Premium Horizontal Pouch Phone Case Cover With Magnetic Flip/ Belt Clip For Samsung Galaxy Note LTE,samsung galaxy phone case,Overstock,,,,,,
711162651,http://www.overstock.com/Electronics/INSTEN-Hybrid-Zenobots-Phone-Case-Cover-for-Samsung-Galaxy-S4/8555173/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=19,6.99,INSTEN Hybrid Zenobots Phone Case Cover for Samsung Galaxy S4,samsung galaxy phone case,Overstock,,,,,,
711162652,http://www.overstock.com/Electronics/INSTEN-Hybrid-Zenobots-Phone-Case-Cover-for-Samsung-Galaxy-S4/8555175/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=20,7.49,INSTEN Hybrid Zenobots Phone Case Cover for Samsung Galaxy S4,samsung galaxy phone case,Overstock,,,,,,
711162653,http://www.overstock.com/Electronics/INSTEN-Black-TUFF-Hybrid-Phone-Protector-Phone-Case-Cover-for-Samsung-Galaxy-S-III/8252176/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=21,5.99,INSTEN Black TUFF Hybrid Phone Protector Phone Case Cover for Samsung Galaxy S III,samsung galaxy phone case,Overstock,,,,,,
711162654,http://www.overstock.com/Electronics/Insten-Premium-Flip-Folio-Leather-Phone-Case-for-Samsung-Galaxy-Light-SGH-T399/9671970/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=22,7.99,Insten Premium Flip Folio Leather Phone Case for Samsung Galaxy Light SGH-T399,samsung galaxy phone case,Overstock,,,,,,
711162655,http://www.overstock.com/Electronics/INSTEN-Hybrid-Zenobots-Phone-Case-Cover-for-Samsung-Galaxy-S4/8554957/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=23,6.99,INSTEN Hybrid Zenobots Phone Case Cover for Samsung Galaxy S4,samsung galaxy phone case,Overstock,,,,,,
711162656,http://www.overstock.com/Electronics/Insten-Purple-Jelly-TPU-Rubber-Candy-Skin-Phone-Case-Cover-For-Samsung-Galaxy-Note-4/9919491/product.html?refccid=HOYBUU4XWNB2PRKPZCBR4SR4ZI&searchidx=24,5.99,Insten Purple Jelly TPU Rubber Candy Skin Phone Case Cover For Samsung Galaxy Note 4,samsung galaxy phone case,Overstock,,,,,,
711162657,http://www.overstock.com/Home-Garden/High-Heel-Shoe-Fabric-Chair/8746934/product.html?recset=c80ed409-7ed3-42cb-9d30-40fd1ba1a2e1&refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&recidx=0&recalg=61&searchidx=0,171.99,High Heel Shoe Fabric Chair,high heels shoes,Overstock,,,,,,
711162658,http://www.overstock.com/Clothing-Shoes/Wildrose-Womens-Wilson26-Strappy-Metallic-Stiletto-Pumps/9207245/product.html?recset=c80ed409-7ed3-42cb-9d30-40fd1ba1a2e1&refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&recidx=2&recalg=61&searchidx=2,44.99,Wildrose Women's 'Wilson26' Strappy Metallic Stiletto Pumps,high heels shoes,Overstock,,,,,,
711162659,http://www.overstock.com/Clothing-Shoes/Womens-Westbuitti-Sandyy-1-Open-Toe-Pump-Mint/10079225/product.html?recset=c80ed409-7ed3-42cb-9d30-40fd1ba1a2e1&refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&recidx=4&recalg=61&searchidx=4,37.95,Women's Westbuitti Sandyy-1 Open Toe Pump Mint,high heels shoes,Overstock,,,,,,
711162660,http://www.overstock.com/Home-Garden/High-Heel-Shoe-Vinyl-Wall-Art/9057174/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=7,42.99,High Heel Shoe Vinyl Wall Art,high heels shoes,Overstock,,,,,,
711162661,http://www.overstock.com/Gifts-Flowers/Gold-High-Heel-Shoe-Jewelry-Stand/9746896/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=9,19.49,Gold High Heel Shoe Jewelry Stand,high heels shoes,Overstock,,,,,,
711162662,http://www.overstock.com/Jewelry-Watches/14k-Gold-High-Heel-Shoe-Charm/2120145/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=12,69.99,14k Gold High Heel Shoe Charm,high heels shoes,Overstock,,,,,,
711162663,http://www.overstock.com/Home-Garden/Camilla-Akrans-High-Heel-Shoes-Framed-Art-Print-22-x-42-inch/9252187/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=11,207.99,Camilla Akrans 'High Heel Shoes' Framed Art Print 22 x 42-inch,high heels shoes,Overstock,,,,,,
711162664,http://www.overstock.com/Jewelry-Watches/Kate-Marie-Goldtone-Rhinestone-and-Enamel-High-heeled-Shoe-Earrings/7896681/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=14,24.99,Kate Marie Goldtone Rhinestone and Enamel High-heeled Shoe Earrings,high heels shoes,Overstock,,,,,,
711162665,http://www.overstock.com/Home-Garden/Jungle-Print-High-Heel-Shoe-Wine-Holder/8627484/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=16,40.99,Jungle Print High Heel Shoe Wine Holder,high heels shoes,Overstock,,,,,,
711162666,http://www.overstock.com/Clothing-Shoes/Womens-Highest-Heel-Classic-Black-Patent/7332365/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=17,39.95,Women's Highest Heel Classic Black Patent,high heels shoes,Overstock,,,,,,
711162667,http://www.overstock.com/Jewelry-Watches/Sterling-Silver-Cubic-Zirconia-High-Heel-Shoe-Necklace/9785665/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=18,19.99,Sterling Silver Cubic Zirconia High Heel Shoe Necklace,high heels shoes,Overstock,,,,,,
711162668,http://www.overstock.com/Home-Garden/Upton-Home-Chelsea-High-Heel-Shoe-Purse-3pc-Storage-Rails/8419139/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=24,64.99,Upton Home Chelsea High Heel Shoe/ Purse 3pc Storage Rails,high heels shoes,Overstock,,,,,,
711162669,http://www.overstock.com/Clothing-Shoes/Journee-Collection-Womens-Netty-01-Almond-Toe-High-Heel-Pumps/9117802/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=19,48.99,Journee Collection Women's 'Netty-01' Almond Toe High Heel Pumps,high heels shoes,Overstock,,,,,,
711162670,http://www.overstock.com/Clothing-Shoes/Journee-Collection-Womens-Roxanne-3-Strappy-High-Heel-Sandals/9117797/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=22,49.99,Journee Collection Women's 'Roxanne-3' Strappy High Heel Sandals,high heels shoes,Overstock,,,,,,
711162671,http://www.overstock.com/Clothing-Shoes/Madden-Girl-by-Steve-Madden-Womens-Renzo-Open-Toe-High-Heels/9207987/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=27,66.99,Madden Girl by Steve Madden Women's 'Renzo' Open Toe High Heels,high heels shoes,Overstock,,,,,,
711162672,http://www.overstock.com/Jewelry-Watches/Kate-Marie-Rose-Goldtone-Rhinestone-High-heeled-Shoe-Earrings/7881500/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=28,22.99,Kate Marie Rose Goldtone Rhinestone High-heeled Shoe Earrings,high heels shoes,Overstock,,,,,,
711162673,http://www.overstock.com/Clothing-Shoes/Journee-Collection-Womens-Ali-1-Open-Toe-High-Heel-Sandals/9211921/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=29,59.99,Journee Collection Women's 'Ali-1' Open Toe High Heel Sandals,high heels shoes,Overstock,,,,,,
711162674,http://www.overstock.com/Clothing-Shoes/Womens-Bordello-Teeze-06G-High-Heel-Blush-Sequined-Metallic-Fabric/10079043/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=36,78.95,Women's Bordello Teeze 06G High Heel Blush Sequined Metallic Fabric,high heels shoes,Overstock,,,,,,
711162675,http://www.overstock.com/Clothing-Shoes/Womens-Bordello-Teeze-06G-High-Heel-Navy-Blue-Sequined-Metallic-Fabric/10079048/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=37,78.95,Women's Bordello Teeze 06G High Heel Navy Blue Sequined Metallic Fabric,high heels shoes,Overstock,,,,,,
711162676,http://www.overstock.com/Main-Street-Revolution/Princess-Ice-Platinum-plated-High-Heel-Shoe-Crystal-Pendant/9471972/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=30,5.99,Princess Ice Platinum-plated High Heel Shoe Crystal Pendant,high heels shoes,Overstock,,,,,,
711162677,http://www.overstock.com/Clothing-Shoes/Bucco-Womens-Cuff-High-Heels/6449945/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=31,37.99,Bucco Women's Cuff High Heels,high heels shoes,Overstock,,,,,,
711162678,http://www.overstock.com/Clothing-Shoes/Toi-et-Moi-Womens-Risotto-03-High-Heel-Sandals/10066580/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=40,89.99,Toi et Moi Women's Risotto-03 High Heel Sandals,high heels shoes,Overstock,,,,,,
711162679,http://www.overstock.com/Clothing-Shoes/Journee-Collection-Womens-Realove-02x-High-Heel-Platform-Mary-Janes/9095707/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=33,54.99,Journee Collection Women's 'Realove-02x' High Heel Platform Mary Janes,high heels shoes,Overstock,,,,,,
711162680,http://www.overstock.com/Clothing-Shoes/Liliana-ROXANNE-3-Womens-Strappy-High-Heels/9103058/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=34,20.99,Liliana ROXANNE-3 Women's Strappy High Heels,high heels shoes,Overstock,,,,,,
711162681,http://www.overstock.com/Clothing-Shoes/Womens-Highest-Heel-Kissable-11-Black-Kid-Polyurethane/7332404/product.html?refccid=F4MD6ABT2XO3SXCHHLBLP4KEJA&searchidx=35,52.95,Women's Highest Heel Kissable-11 Black Kid Polyurethane,high heels shoes,Overstock,,,,,,
711162682,http://www.overstock.com/Books-Movies-Music-Games/Xbox-360-Wired-Controller-Black/5149174/product.html?recset=c0499191-ec83-43ec-b961-442021448429&refccid=W6HGUTPVWEDJZSCIAUVN2G5NBQ&recidx=0&recalg=61&searchidx=0,32.34,Xbox 360 - Wired Controller (Black),Wired Xbox 360 controller,Overstock,,,,,,
711162683,http://www.overstock.com/Home-Garden/Freshware-30-cavity-Silicone-Chocolate-Jelly-and-Candy-Mold/5977898/product.html?recset=b44040f8-7c55-4054-94e9-20326a960bf6&refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&recidx=0&recalg=61&searchidx=0,11.91,Freshware 30-cavity Silicone Chocolate, Jelly and Candy Mold,chocolate molds,Overstock,,,,,
711162684,http://www.overstock.com/Home-Garden/Silicone-Heart-Chocolate-Mold-Pack-of-2/8654774/product.html?recset=b44040f8-7c55-4054-94e9-20326a960bf6&refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&recidx=1&recalg=61&searchidx=1,7.99,Silicone Heart Chocolate Mold (Pack of 2),chocolate molds,Overstock,,,,,,
711162685,http://www.overstock.com/Home-Garden/Freshware-Brown-15-cavity-Round-Chocolate-and-Candy-Silicone-Mold/8354958/product.html?recset=b44040f8-7c55-4054-94e9-20326a960bf6&refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&recidx=2&recalg=61&searchidx=2,10.89,Freshware Brown 15-cavity Round Chocolate and Candy Silicone Mold,chocolate molds,Overstock,,,,,,
711162686,http://www.overstock.com/Home-Garden/Freshware-Brown-6-cavity-Robot-and-Key-Chocolate-Candy-and-Clay-Silicone-Mold/8355304/product.html?recset=b44040f8-7c55-4054-94e9-20326a960bf6&refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&recidx=3&recalg=61&searchidx=3,11.89,Freshware Brown 6-cavity Robot and Key Chocolate, Candy and Clay Silicone Mold,chocolate molds,Overstock,,,,,
711162687,http://www.overstock.com/Home-Garden/Freshware-8-cavity-Tropical-Chocolate-Candy-Clay-Silicone-Mold/8352707/product.html?recset=b44040f8-7c55-4054-94e9-20326a960bf6&refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&recidx=4&recalg=61&searchidx=4,11.39,Freshware 8-cavity Tropical Chocolate/ Candy/ Clay Silicone Mold,chocolate molds,Overstock,,,,,,
711162688,http://www.overstock.com/Home-Garden/Freshware-28-cavity-Silicone-Chocolate-Cookie-Candy-and-Pastry-Mold/5977905/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=5,13.29,Freshware 28-cavity Silicone Chocolate, Cookie, Candy and Pastry Mold,chocolate molds,Overstock,,,,
711162689,http://www.overstock.com/Home-Garden/Button-shaped-Cake-Chocolate-Silicone-Mold-Baking-Pans/7332572/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=6,12.29,Button shaped Cake/ Chocolate Silicone Mold/ Baking Pans,chocolate molds,Overstock,,,,,,
711162690,http://www.overstock.com/Home-Garden/Freshware-Red-6-Cavity-Stick-Chocolate-and-Candy-Silicone-Mold/8352715/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=7,8.69,Freshware Red 6-Cavity Stick Chocolate and Candy Silicone Mold,chocolate molds,Overstock,,,,,,
711162691,http://www.overstock.com/Home-Garden/Freshware-30-cavity-Silicone-Chocolate-Candy-and-Peanut-Butter-Cup-Mold/5969205/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=8,13.79,Freshware 30-cavity Silicone Chocolate, Candy, and Peanut Butter Cup Mold,chocolate molds,Overstock,,,,
711162692,http://www.overstock.com/Home-Garden/Freshware-15-cavity-Easter-Egg-Chocolate-Candy-Clay-Silicone-Mold/8352682/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=9,11.03,Freshware 15-cavity Easter Egg Chocolate/ Candy/ Clay Silicone Mold,chocolate molds,Overstock,,,,,,
711162693,http://www.overstock.com/Home-Garden/Freshware-Brown-15-Cavity-Hearts-Chocolate-and-Candy-Silicone-Mold/8354959/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=10,11.89,Freshware Brown 15-Cavity Hearts Chocolate and Candy Silicone Mold,chocolate molds,Overstock,,,,,,
711162694,http://www.overstock.com/Crafts-Sewing/Composimold-Reusable-Molding-Material-20oz-Food-Molds/8348296/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=11,23.12,Composimold Reusable Molding Material 20oz - Food Molds,chocolate molds,Overstock,,,,,,
711162695,http://www.overstock.com/Home-Garden/Freshware-Brown-15-cavity-Spiral-Cone-Chocolate-and-Candy-Silicone-Mold/8355303/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=13,10.99,Freshware Brown 15-cavity Spiral Cone Chocolate and Candy Silicone Mold,chocolate molds,Overstock,,,,,,
711162696,http://www.overstock.com/Crafts-Sewing/Composimold-Reusable-Molding-Material-40oz-Food-Molds/8348298/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=12,38.21,Composimold Reusable Molding Material 40oz - Food Molds,chocolate molds,Overstock,,,,,,
711162697,http://www.overstock.com/Home-Garden/Freshware-CB-607BR-Brown-Break-apart-Chocolate-Bar-Silicone-Mold/8354960/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=14,11.79,Freshware CB-607BR Brown Break-apart Chocolate Bar Silicone Mold,chocolate molds,Overstock,,,,,,
711162698,http://www.overstock.com/Home-Garden/Freshware-Red-37-cavity-Silicone-Alphabet-Letter-and-Number-Chocolate-Candy-and-Clay-Mold/8355336/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=16,11.99,Freshware Red 37-cavity Silicone Alphabet Letter and Number Chocolate, Candy and Clay Mold,chocolate molds,Overstock,,,,,
711162699,http://www.overstock.com/Home-Garden/Freshware-Brown-16-Cavity-Christmas-Tree-Ornament-and-Star-Chocolate-Candy-and-Clay-Silicone-Mold/8355313/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=17,11.89,Freshware Brown 16-Cavity Christmas Tree, Ornament and Star Chocolate, Candy and Clay Silicone Mold,chocolate molds,Overstock,,,,
711162700,http://www.overstock.com/Home-Garden/Chocolate-Candy-Cake-Cross-Shaped-8-cavity-Silicone-Mold-Baking-Pan/7861291/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=15,12.79,Chocolate Candy Cake Cross Shaped 8-cavity Silicone Mold/ Baking Pan,chocolate molds,Overstock,,,,,,
711162701,http://www.overstock.com/Home-Garden/Freshware-8-Cavity-Maple-Leaves-Red-Silicone-Candy-Mold/8352692/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=18,11.77,Freshware 8-Cavity Maple Leaves Red Silicone Candy Mold,chocolate molds,Overstock,,,,,,
711162702,http://www.overstock.com/Crafts-Sewing/Design-Originals-Handmade-Soaps-101/8348301/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=19,10.49,Design Originals - Handmade Soaps 101,chocolate molds,Overstock,,,,,,
711162703,http://www.overstock.com/Home-Garden/Freshware-Red-24-Cavity-Silicone-Mini-Volcano-Cake-Molds-Pack-of-2/8355335/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=23,24.99,Freshware Red 24-Cavity Silicone Mini Volcano Cake Molds (Pack of 2),chocolate molds,Overstock,,,,,,
711162704,http://www.overstock.com/Home-Garden/Star-Wars-Hans-Solo-In-Carbonite-Silicone-Mold/9315711/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=20,10.99,Star Wars Hans Solo In Carbonite Silicone Mold,chocolate molds,Overstock,,,,,,
711162705,http://www.overstock.com/Home-Garden/Pavia-Chocolate-Table-Lamp/7653691/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=21,97.99,Pavia Chocolate Table Lamp,chocolate molds,Overstock,,,,,,
711162706,http://www.overstock.com/Pet-Supplies/Pet-Gear-Chocolate-Pet-Ramp/7554151/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=22,59.98,Pet Gear Chocolate Pet Ramp,chocolate molds,Overstock,,,,,,
711162707,http://www.overstock.com/Home-Garden/Holiday-Chocolate-Candy-Making-92-piece-Pot-Set/9536583/product.html?refccid=KG26JG5ZVHYK3HCFEFO5RSP23M&searchidx=24,37.99,Holiday Chocolate Candy Making 92-piece Pot Set,chocolate molds,Overstock,,,,,,
711162708,http://www.overstock.com/Clothing-Shoes/Rabbit-Rabbit-Rabbit-Designs-Womens-Lace-Double-V-neck-Midi-Sheath-Dress/9232773/product.html?recset=bda42109-6cb3-4c5d-ac5c-76c409fd09d8&refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&recidx=0&recalg=61&searchidx=0,44.99,Rabbit Rabbit Rabbit Designs Women's Lace Double V-neck Midi Sheath Dress,white dress,Overstock,,,,,,
711162709,http://www.overstock.com/Clothing-Shoes/Tahari-Arthur-S.-Levine-Womens-Novelty-Texture-Sheath-Dress/9116170/product.html?recset=bda42109-6cb3-4c5d-ac5c-76c409fd09d8&refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&recidx=4&recalg=61&searchidx=4,61.99,Tahari Arthur S. Levine Women's Novelty Texture Sheath Dress,white dress,Overstock,,,,,,
711162710,http://www.overstock.com/Clothing-Shoes/Attitude-Couture-Womens-White-Chiffon-Wedding-Dress/8893139/product.html?recset=bda42109-6cb3-4c5d-ac5c-76c409fd09d8&refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&recidx=5&recalg=61&searchidx=5,79.99,Attitude Couture Women's White Chiffon Wedding Dress,white dress,Overstock,,,,,,
711162711,http://www.overstock.com/Clothing-Shoes/Tahari-Womens-Ivory-Sleeveless-Sheath-Dress/9512826/product.html?recset=bda42109-6cb3-4c5d-ac5c-76c409fd09d8&refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&recidx=6&recalg=61&searchidx=6,61.99,Tahari Women's Ivory Sleeveless Sheath Dress,white dress,Overstock,,,,,,
711162712,http://www.overstock.com/Clothing-Shoes/Sealed-With-a-Kiss-Womens-Plus-Size-White-Short-Sleeve-Maxi-Dress/9060792/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=10,69.99,Sealed With a Kiss Women's Plus Size White Short Sleeve Maxi Dress,white dress,Overstock,,,,,,
711162713,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Augusta-Moroccan-Print-Dress/9466433/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=14,21.99,White Mark Women's 'Augusta' Moroccan Print Dress,white dress,Overstock,,,,,,
711162714,http://www.overstock.com/Clothing-Shoes/Sealed-With-a-Kiss-Womens-Plus-Size-White-V-neck-Casual-Dress/9060787/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=12,74.99,Sealed With a Kiss Women's Plus Size White V-neck Casual Dress,white dress,Overstock,,,,,,
711162715,http://www.overstock.com/Clothing-Shoes/Sara-Boo-White-Sequin-Party-Dress/9720688/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=15,34.99,Sara Boo White Sequin Party Dress,white dress,Overstock,,,,,,
711162716,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Khloe-Dress/10013970/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=17,39.99,White Mark Women's 'Khloe' Dress,white dress,Overstock,,,,,,
711162717,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Bridget-Dress/9984436/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=21,39.99,White Mark Women's 'Bridget' Dress,white dress,Overstock,,,,,,
711162718,http://www.overstock.com/Clothing-Shoes/Womens-Short-Sleeve-Black-White-Dress-with-Floral-Pattern-Lace-and-Ruffle/10036064/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=18,52.99,Women's Short Sleeve Black & White Dress with Floral Pattern Lace and Ruffle,white dress,Overstock,,,,,,
711162719,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Madelyn-Black-White-Paisley-Bell-Sleeve-Dress/9441458/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=22,35.99,White Mark Women's Madelyn Black/ White Paisley Bell Sleeve Dress,white dress,Overstock,,,,,,
711162720,http://www.overstock.com/Clothing-Shoes/Womens-3-4-Tie-Sleeve-Black-White-Dress/10056592/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=23,59.99,Women's 3/4 Tie Sleeve Black/ White Dress,white dress,Overstock,,,,,,
711162721,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Cheryl-Dress/10013961/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=20,39.99,White Mark Women's 'Cheryl' Dress,white dress,Overstock,,,,,,
711162722,http://www.overstock.com/Clothing-Shoes/Womens-Black-White-Striped-Details-Dress/10056683/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=25,56.99,Women's Black/ White Striped Details Dress,white dress,Overstock,,,,,,
711162723,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Karin-Maxi-Dress/8201994/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=26,32.99,White Mark Women's 'Karin' Maxi Dress,white dress,Overstock,,,,,,
711162724,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Floral-Sheath-Dress/9031449/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=27,28.99,White Mark Women's Floral Sheath Dress,white dress,Overstock,,,,,,
711162725,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Printed-Sleeveless-Skater-Dress/8938588/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=29,34.99,White Mark Women's Printed Sleeveless Skater Dress,white dress,Overstock,,,,,,
711162726,http://www.overstock.com/Clothing-Shoes/White-Mark-Universal-Womens-Skater-Dress/9064032/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=30,33.99,White Mark Universal Women's Skater Dress,white dress,Overstock,,,,,,
711162727,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Bonita-Sheath-Dress/8847455/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=32,33.99,White Mark Women's 'Bonita' Sheath Dress,white dress,Overstock,,,,,,
711162728,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Crystal-Fit-and-Flare-Dress/10014090/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=28,38.99,White Mark Women's 'Crystal' Fit and Flare Dress,white dress,Overstock,,,,,,
711162729,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Angora-Sweater-Dress/9437420/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=33,41.99,White Mark Women's Angora Sweater Dress,white dress,Overstock,,,,,,
711162730,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Jalynn-Dress/9984434/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=34,39.49,White Mark Women's 'Jalynn' Dress,white dress,Overstock,,,,,,
711162731,http://www.overstock.com/Clothing-Shoes/White-Mark-Womens-Madelyn-Zebra-Print-Dress/9463742/product.html?refccid=DBVE7CZ4S5OY6VCMTUFUQ7B4XM&searchidx=35,40.99,White Mark Women's 'Madelyn' Zebra Print Dress,white dress,Overstock,,,,,,
